entryId,名称,模型,类型(-1，分身半透明；-2，头顶；-3不透明),宠物半身像,怪物帮手提示对白,发招对白
355604,瞌睡蛇,100020,,100020,,
355605,林妖,100014,,100014,,
355606,剑魂,100012,,100012,,
355608,硬壳龟,100027,,100027,,
355609,异面怪,100009,,100009,,
355610,黑水玄蛇,20010,,20010,,
355611,灵猴,100023,,100023,,
355612,寒霜狼,100011,,100011,,
355710,魑,100041,,100041,,
355810,魅,100040,,100040,,
355902,木鱼怪,100026,,100026,,
355903,强盗,100002,,100002,,
355904,石巨人,100024,,100024,,
355905,五毒蝎,100021,,100021,,
355906,木鱼怪,100026,,100026,,
355908,小僵尸,100019,,100019,,
355909,炎魔,100017,,100017,,
355910,鲛人,20001,,20001,,
355911,冰火螳螂,100016,,100016,,
355912,木鱼怪,100026,,100026,,
356010,混沌,100037,,100037,,
356102,蚌精,100005,,100005,,
356103,林妖,100014,,100014,,
356104,小僵尸,100019,,100019,,
356105,寒霜狼,100011,,100011,,
356106,蝶精灵,100010,,100010,,
356108,灵猴,100023,,100023,,
356109,山精,100029,,100029,,
356110,地域三头犬,20008,,20008,,
356111,硬壳龟,100027,,100027,,
356112,小骷髅,100003,,100003,,
356210,靡籁,100036,,100036,,
356310,深渊之龙,100039,,100039,,
356402,五毒蝎,100021,,100021,,
356403,小骷髅,100003,,100003,,
356404,蚌精,100005,,100005,,
356405,蛮牛,100006,,100006,,
356406,石狮,100007,,100007,,
356408,剑魂,100012,,100012,,
356409,小乌龟,100001,,100001,,
356410,玉冥真人,100033,,100033,,
356411,冰火螳螂,100016,,100016,,
356412,五毒蝎,100021,,100021,,
356510,混沌,100037,,100037,,
356602,灵猴,100023,,100023,,
356603,冰火螳螂,100016,,100016,,
356604,蝶精灵,100010,,100010,,
356605,巫龟,100022,,100022,,
356606,麟鹿,100015,,100015,,
356608,炎魔,100017,,100017,,
356609,强盗,100002,,100002,,
356610,忠勇兔,20011,,20011,,
356611,麟鹿,100015,,100015,,
356612,冰火螳螂,100016,,100016,,
356710,混沌,100037,,100037,,
356802,白熊精,100008,,100008,,
356803,石狮,100007,,100007,,
356804,利刃猿,100028,,100028,,
356805,剑魂,100012,,100012,,
356806,林妖,100014,,100014,,
356808,巫龟,100022,,100022,,
356809,蛮牛,100006,,100006,,
356810,忠勇兔,20011,,20011,,
356811,石狮,100007,,100007,,
356812,巫龟,100022,,100022,,
356902,灵猴,100023,,100023,,
356903,巫龟,100022,,100022,,
356904,邪毒蜂,100018,,100018,,
356905,炎魔,100017,,100017,,
356906,石巨人,100024,,100024,,
356908,小僵尸,100019,,100019,,
356909,蛮牛,100006,,100006,,
356910,云中子,100034,,100034,,
356911,灵猴,100023,,100023,,
356912,巫龟,100022,,100022,,
357002,跳跳鼠,100004,,100004,,
357003,木鱼怪,100026,,100026,,
357004,巫龟,100022,,100022,,
357005,硬壳龟,100027,,100027,,
357006,邪毒蜂,100018,,100018,,
357008,古树精,100013,,100013,,
357009,灵猴,100023,,100023,,
357010,九尾狐,20007,,20007,,
357011,白熊精,100008,,100008,,
357012,邪毒蜂,100018,,100018,,
357102,冰火螳螂,100016,,100016,,
357103,山精,100029,,100029,,
357104,蛮牛,100006,,100006,,
357105,利刃猿,100028,,100028,,
357106,蚌精,100005,,100005,,
357108,强盗,100002,,100002,,
357109,灵猴,100023,,100023,,
357110,月光蝶,20005,,20005,,
357111,巫龟,100022,,100022,,
357112,小骷髅,100003,,100003,,
357210,魑,100041,,100041,,
357310,深渊之龙,100039,,100039,,
357402,石狮,100007,,100007,,
357403,蛮牛,100006,,100006,,
357404,山精,100029,,100029,,
357405,五毒蝎,100021,,100021,,
357406,巫龟,100022,,100022,,
357408,木鱼怪,100026,,100026,,
357409,剑魂,100012,,100012,,
357410,云中子,100034,,100034,,
357411,冰火螳螂,100016,,100016,,
357412,炎魔,100017,,100017,,
357510,魅,100040,,100040,,
357602,魔爪花,100025,,100025,,
357603,麟鹿,100015,,100015,,
357604,异面怪,100009,,100009,,
357605,古树精,100013,,100013,,
357606,石狮,100007,,100007,,
357608,小骷髅,100003,,100003,,
357609,强盗,100002,,100002,,
357610,剑齿虎,20006,,20006,,
357611,木鱼怪,100026,,100026,,
357612,蛮牛,100006,,100006,,
357702,蝶精灵,100010,,100010,,
357703,蚌精,100005,,100005,,
357704,瞌睡蛇,100020,,100020,,
357705,小骷髅,100003,,100003,,
357706,麟鹿,100015,,100015,,
357708,蚌精,100005,,100005,,
357709,强盗,100002,,100002,,
357710,逸琼玄女,100032,,100032,,
357711,石巨人,100024,,100024,,
357712,小僵尸,100019,,100019,,
357810,深渊之龙,100039,,100039,,
357910,魅,100040,,100040,,
358002,白熊精,100008,,100008,,
358003,巫龟,100022,,100022,,
358004,硬壳龟,100027,,100027,,
358005,利刃猿,100028,,100028,,
358006,小乌龟,100001,,100001,,
358008,白熊精,100008,,100008,,
358009,麟鹿,100015,,100015,,
358010,月光蝶,20005,,20005,,
358011,异面怪,100009,,100009,,
358012,石狮,100007,,100007,,
358102,小僵尸,100019,,100019,,
358103,邪毒蜂,100018,,100018,,
358104,魔爪花,100025,,100025,,
358105,利刃猿,100028,,100028,,
358106,山精,100029,,100029,,
358108,炎魔,100017,,100017,,
358109,蛮牛,100006,,100006,,
358110,云中子,100034,,100034,,
358111,古树精,100013,,100013,,
358112,五毒蝎,100021,,100021,,
358210,魑,100041,,100041,,
358302,魔爪花,100025,,100025,,
358303,蝶精灵,100010,,100010,,
358304,邪毒蜂,100018,,100018,,
358305,剑魂,100012,,100012,,
358306,石巨人,100024,,100024,,
358308,蚌精,100005,,100005,,
358309,小乌龟,100001,,100001,,
358310,上官清,100031,,100031,,
358311,冰火螳螂,100016,,100016,,
358312,山精,100029,,100029,,
358402,麟鹿,100015,,100015,,
358403,利刃猿,100028,,100028,,
358404,利刃猿,100028,,100028,,
358405,瞌睡蛇,100020,,100020,,
358406,蛮牛,100006,,100006,,
358408,石狮,100007,,100007,,
358409,山精,100029,,100029,,
358410,云中子,100034,,100034,,
358411,灵猴,100023,,100023,,
358412,蛮牛,100006,,100006,,
358502,巫龟,100022,,100022,,
358503,异面怪,100009,,100009,,
358504,邪毒蜂,100018,,100018,,
358505,小乌龟,100001,,100001,,
358506,麟鹿,100015,,100015,,
358508,跳跳鼠,100004,,100004,,
358509,石狮,100007,,100007,,
358510,剑齿虎,20006,,20006,,
358511,跳跳鼠,100004,,100004,,
358512,跳跳鼠,100004,,100004,,
358610,魅,100040,,100040,,
358702,林妖,100014,,100014,,
358703,寒霜狼,100011,,100011,,
358704,木鱼怪,100026,,100026,,
358705,古树精,100013,,100013,,
358706,小骷髅,100003,,100003,,
358708,蚌精,100005,,100005,,
358709,蛮牛,100006,,100006,,
358710,逸琼玄女,100032,,100032,,
358711,硬壳龟,100027,,100027,,
358712,蝶精灵,100010,,100010,,
358810,魑,100041,,100041,,
358902,石巨人,100024,,100024,,
358903,利刃猿,100028,,100028,,
358904,利刃猿,100028,,100028,,
358905,石狮,100007,,100007,,
358906,利刃猿,100028,,100028,,
358908,异面怪,100009,,100009,,
358909,邪毒蜂,100018,,100018,,
358910,剑齿虎,20006,,20006,,
358911,石狮,100007,,100007,,
358912,炎魔,100017,,100017,,
359002,跳跳鼠,100004,,100004,,
359003,炎魔,100017,,100017,,
359004,麟鹿,100015,,100015,,
359005,魔爪花,100025,,100025,,
359006,瞌睡蛇,100020,,100020,,
359008,白熊精,100008,,100008,,
359009,石狮,100007,,100007,,
359010,月光蝶,20005,,20005,,
359011,寒霜狼,100011,,100011,,
359012,白熊精,100008,,100008,,
359102,蝶精灵,100010,,100010,,
359103,木鱼怪,100026,,100026,,
359104,蝶精灵,100010,,100010,,
359105,魔爪花,100025,,100025,,
359106,巫龟,100022,,100022,,
359108,瞌睡蛇,100020,,100020,,
359109,麟鹿,100015,,100015,,
359110,剑侠兔,20002,,20002,,
359111,巫龟,100022,,100022,,
359112,小僵尸,100019,,100019,,
359202,蛮牛,100006,,100006,,
359203,巫龟,100022,,100022,,
359204,利刃猿,100028,,100028,,
359205,冰火螳螂,100016,,100016,,
359206,麟鹿,100015,,100015,,
359208,麟鹿,100015,,100015,,
359209,麟鹿,100015,,100015,,
359210,剑侠兔,20002,,20002,,
359211,蚌精,100005,,100005,,
359212,巫龟,100022,,100022,,
359310,魅,100040,,100040,,
359402,蛮牛,100006,,100006,,
359403,寒霜狼,100011,,100011,,
359404,瞌睡蛇,100020,,100020,,
359405,小僵尸,100019,,100019,,
359406,五毒蝎,100021,,100021,,
359408,邪毒蜂,100018,,100018,,
359409,蛮牛,100006,,100006,,
359410,月光蝶,20005,,20005,,
359411,异面怪,100009,,100009,,
359412,剑魂,100012,,100012,,
359502,蚌精,100005,,100005,,
359503,林妖,100014,,100014,,
359504,硬壳龟,100027,,100027,,
359505,异面怪,100009,,100009,,
359506,白熊精,100008,,100008,,
359508,蚌精,100005,,100005,,
359509,异面怪,100009,,100009,,
359510,月光蝶,20005,,20005,,
359511,邪毒蜂,100018,,100018,,
359512,炎魔,100017,,100017,,
359610,深渊之龙,100039,,100039,,
359702,蛮牛,100006,,100006,,
359703,瞌睡蛇,100020,,100020,,
359704,瞌睡蛇,100020,,100020,,
359705,异面怪,100009,,100009,,
359706,巫龟,100022,,100022,,
359708,蚌精,100005,,100005,,
359709,麟鹿,100015,,100015,,
359710,鲛人,20001,,20001,,
359711,蝶精灵,100010,,100010,,
359712,灵猴,100023,,100023,,
359802,瞌睡蛇,100020,,100020,,
359803,寒霜狼,100011,,100011,,
359804,石狮,100007,,100007,,
359805,古树精,100013,,100013,,
359806,麟鹿,100015,,100015,,
359808,异面怪,100009,,100009,,
359809,强盗,100002,,100002,,
359810,云中子,100034,,100034,,
359811,石狮,100007,,100007,,
359812,跳跳鼠,100004,,100004,,
359902,剑魂,100012,,100012,,
359903,炎魔,100017,,100017,,
359904,冰火螳螂,100016,,100016,,
359905,利刃猿,100028,,100028,,
359906,跳跳鼠,100004,,100004,,
359908,魔爪花,100025,,100025,,
359909,小骷髅,100003,,100003,,
359910,九尾狐,20007,,20007,,
359911,山精,100029,,100029,,
359912,瞌睡蛇,100020,,100020,,
360002,小僵尸,100019,,100019,,
360003,蛮牛,100006,,100006,,
360004,山精,100029,,100029,,
360005,蚌精,100005,,100005,,
360006,邪毒蜂,100018,,100018,,
360008,石巨人,100024,,100024,,
360009,林妖,100014,,100014,,
360010,剑侠兔,20002,,20002,,
360011,利刃猿,100028,,100028,,
360012,瞌睡蛇,100020,,100020,,
360102,蚌精,100005,,100005,,
360103,巫龟,100022,,100022,,
360104,炎魔,100017,,100017,,
360105,异面怪,100009,,100009,,
360106,小乌龟,100001,,100001,,
360108,魔爪花,100025,,100025,,
360109,强盗,100002,,100002,,
360110,宠物剑邪,100030,,100030,,
360111,蛮牛,100006,,100006,,
360112,古树精,100013,,100013,,
360202,蝶精灵,100010,,100010,,
360203,利刃猿,100028,,100028,,
360204,跳跳鼠,100004,,100004,,
360205,麟鹿,100015,,100015,,
360206,硬壳龟,100027,,100027,,
360208,蚌精,100005,,100005,,
360209,邪毒蜂,100018,,100018,,
360210,黑水玄蛇,20010,,20010,,
360211,五毒蝎,100021,,100021,,
360212,麟鹿,100015,,100015,,
360302,灵猴,100023,,100023,,
360303,异面怪,100009,,100009,,
360304,蝶精灵,100010,,100010,,
360305,五毒蝎,100021,,100021,,
360306,麟鹿,100015,,100015,,
360308,寒霜狼,100011,,100011,,
360309,巫龟,100022,,100022,,
360310,九尾狐,20007,,20007,,
360311,巫龟,100022,,100022,,
360312,灵猴,100023,,100023,,
360402,五毒蝎,100021,,100021,,
360403,石狮,100007,,100007,,
360404,异面怪,100009,,100009,,
360405,木鱼怪,100026,,100026,,
360406,剑魂,100012,,100012,,
360408,蛮牛,100006,,100006,,
360409,林妖,100014,,100014,,
360410,云中子,100034,,100034,,
360411,古树精,100013,,100013,,
360412,古树精,100013,,100013,,
360502,炎魔,100017,,100017,,
360503,邪毒蜂,100018,,100018,,
360504,剑魂,100012,,100012,,
360505,巫龟,100022,,100022,,
360506,石狮,100007,,100007,,
360508,蚌精,100005,,100005,,
360509,五毒蝎,100021,,100021,,
360510,黑水玄蛇,20010,,20010,,
360511,山精,100029,,100029,,
360512,魔爪花,100025,,100025,,
360602,异面怪,100009,,100009,,
360603,蛮牛,100006,,100006,,
360604,五毒蝎,100021,,100021,,
360605,异面怪,100009,,100009,,
360606,剑魂,100012,,100012,,
360608,跳跳鼠,100004,,100004,,
360609,邪毒蜂,100018,,100018,,
360610,地域三头犬,20008,,20008,,
360611,邪毒蜂,100018,,100018,,
360612,邪毒蜂,100018,,100018,,
360702,邪毒蜂,100018,,100018,,
360703,小骷髅,100003,,100003,,
360704,冰火螳螂,100016,,100016,,
360705,寒霜狼,100011,,100011,,
360706,白熊精,100008,,100008,,
360708,蚌精,100005,,100005,,
360709,山精,100029,,100029,,
360710,月光蝶,20005,,20005,,
360711,木鱼怪,100026,,100026,,
360712,炎魔,100017,,100017,,
360810,靡籁,100036,,100036,,
360902,木鱼怪,100026,,100026,,
360903,强盗,100002,,100002,,
360904,石狮,100007,,100007,,
360905,白熊精,100008,,100008,,
360906,小骷髅,100003,,100003,,
360908,巫龟,100022,,100022,,
360909,剑魂,100012,,100012,,
360910,黑水玄蛇,20010,,20010,,
360911,小骷髅,100003,,100003,,
360912,利刃猿,100028,,100028,,
361002,炎魔,100017,,100017,,
361003,古树精,100013,,100013,,
361004,巫龟,100022,,100022,,
361005,林妖,100014,,100014,,
361006,古树精,100013,,100013,,
361008,石巨人,100024,,100024,,
361009,木鱼怪,100026,,100026,,
361010,剑侠兔,20002,,20002,,
361011,冰火螳螂,100016,,100016,,
361012,强盗,100002,,100002,,
361110,魅,100040,,100040,,
361210,魑,100041,,100041,,
361310,魅,100040,,100040,,
361402,硬壳龟,100027,,100027,,
361403,邪毒蜂,100018,,100018,,
361404,五毒蝎,100021,,100021,,
361405,蛮牛,100006,,100006,,
361406,硬壳龟,100027,,100027,,
361408,林妖,100014,,100014,,
361409,硬壳龟,100027,,100027,,
361410,月光蝶,20005,,20005,,
361411,巫龟,100022,,100022,,
361412,山精,100029,,100029,,
361502,冰火螳螂,100016,,100016,,
361503,木鱼怪,100026,,100026,,
361504,跳跳鼠,100004,,100004,,
361505,五毒蝎,100021,,100021,,
361506,古树精,100013,,100013,,
361508,瞌睡蛇,100020,,100020,,
361509,蚌精,100005,,100005,,
361510,鲛人,20001,,20001,,
361511,寒霜狼,100011,,100011,,
361512,强盗,100002,,100002,,
361610,混沌,100037,,100037,,
361702,林妖,100014,,100014,,
361703,跳跳鼠,100004,,100004,,
361704,木鱼怪,100026,,100026,,
361705,灵猴,100023,,100023,,
361706,石狮,100007,,100007,,
361708,小骷髅,100003,,100003,,
361709,小僵尸,100019,,100019,,
361710,剑侠兔,20002,,20002,,
361711,麟鹿,100015,,100015,,
361712,异面怪,100009,,100009,,
361802,麟鹿,100015,,100015,,
361803,石巨人,100024,,100024,,
361804,蛮牛,100006,,100006,,
361805,跳跳鼠,100004,,100004,,
361806,剑魂,100012,,100012,,
361808,邪毒蜂,100018,,100018,,
361809,林妖,100014,,100014,,
361810,玉冥真人,100033,,100033,,
361811,小骷髅,100003,,100003,,
361812,硬壳龟,100027,,100027,,
361910,混沌,100037,,100037,,
362002,麟鹿,100015,,100015,,
362003,跳跳鼠,100004,,100004,,
362004,邪毒蜂,100018,,100018,,
362005,巫龟,100022,,100022,,
362006,炎魔,100017,,100017,,
362008,寒霜狼,100011,,100011,,
362009,古树精,100013,,100013,,
362010,月光蝶,20005,,20005,,
362011,巫龟,100022,,100022,,
362012,石狮,100007,,100007,,
362102,魔爪花,100025,,100025,,
362103,白熊精,100008,,100008,,
362104,跳跳鼠,100004,,100004,,
362105,小骷髅,100003,,100003,,
362106,白熊精,100008,,100008,,
362108,五毒蝎,100021,,100021,,
362109,硬壳龟,100027,,100027,,
362110,逸琼玄女,100032,,100032,,
362111,冰火螳螂,100016,,100016,,
362112,木鱼怪,100026,,100026,,
362202,小骷髅,100003,,100003,,
362203,小骷髅,100003,,100003,,
362204,灵猴,100023,,100023,,
362205,利刃猿,100028,,100028,,
362206,瞌睡蛇,100020,,100020,,
362208,强盗,100002,,100002,,
362209,蚌精,100005,,100005,,
362210,逸琼玄女,100032,,100032,,
362211,异面怪,100009,,100009,,
362212,硬壳龟,100027,,100027,,
362302,巫龟,100022,,100022,,
362303,利刃猿,100028,,100028,,
362304,强盗,100002,,100002,,
362305,灵猴,100023,,100023,,
362306,利刃猿,100028,,100028,,
362308,利刃猿,100028,,100028,,
362309,炎魔,100017,,100017,,
362310,地域三头犬,20008,,20008,,
362311,白熊精,100008,,100008,,
362312,邪毒蜂,100018,,100018,,
362410,靡籁,100036,,100036,,
362502,蚌精,100005,,100005,,
362503,异面怪,100009,,100009,,
362504,炎魔,100017,,100017,,
362505,剑魂,100012,,100012,,
362506,瞌睡蛇,100020,,100020,,
362508,古树精,100013,,100013,,
362509,蝶精灵,100010,,100010,,
362510,剑齿虎,20006,,20006,,
362511,寒霜狼,100011,,100011,,
362512,小骷髅,100003,,100003,,
362602,炎魔,100017,,100017,,
362603,邪毒蜂,100018,,100018,,
362604,魔爪花,100025,,100025,,
362605,巫龟,100022,,100022,,
362606,白熊精,100008,,100008,,
362608,古树精,100013,,100013,,
362609,强盗,100002,,100002,,
362610,黑水玄蛇,20010,,20010,,
362611,利刃猿,100028,,100028,,
362612,麟鹿,100015,,100015,,
362702,剑魂,100012,,100012,,
362703,五毒蝎,100021,,100021,,
362704,蝶精灵,100010,,100010,,
362705,蝶精灵,100010,,100010,,
362706,跳跳鼠,100004,,100004,,
362708,冰火螳螂,100016,,100016,,
362709,异面怪,100009,,100009,,
362710,云中子,100034,,100034,,
362711,寒霜狼,100011,,100011,,
362712,巫龟,100022,,100022,,
362802,五毒蝎,100021,,100021,,
362803,山精,100029,,100029,,
362804,蛮牛,100006,,100006,,
362805,冰火螳螂,100016,,100016,,
362806,强盗,100002,,100002,,
362808,五毒蝎,100021,,100021,,
362809,木鱼怪,100026,,100026,,
362810,云中子,100034,,100034,,
362811,石狮,100007,,100007,,
362812,林妖,100014,,100014,,
362902,白熊精,100008,,100008,,
362903,灵猴,100023,,100023,,
362904,巫龟,100022,,100022,,
362905,魔爪花,100025,,100025,,
362906,巫龟,100022,,100022,,
362908,林妖,100014,,100014,,
362909,石狮,100007,,100007,,
362910,黑水玄蛇,20010,,20010,,
362911,跳跳鼠,100004,,100004,,
362912,麟鹿,100015,,100015,,
363010,穷奇,100038,,100038,,
363110,魅,100040,,100040,,
363202,寒霜狼,100011,,100011,,
363203,寒霜狼,100011,,100011,,
363204,古树精,100013,,100013,,
363205,强盗,100002,,100002,,
363206,蝶精灵,100010,,100010,,
363208,利刃猿,100028,,100028,,
363209,冰火螳螂,100016,,100016,,
363210,上官清,100031,,100031,,
363211,小乌龟,100001,,100001,,
363212,小僵尸,100019,,100019,,
363302,五毒蝎,100021,,100021,,
363303,邪毒蜂,100018,,100018,,
363304,利刃猿,100028,,100028,,
363305,山精,100029,,100029,,
363306,巫龟,100022,,100022,,
363308,利刃猿,100028,,100028,,
363309,炎魔,100017,,100017,,
363310,玉冥真人,100033,,100033,,
363311,五毒蝎,100021,,100021,,
363312,木鱼怪,100026,,100026,,
363402,利刃猿,100028,,100028,,
363403,白熊精,100008,,100008,,
363404,瞌睡蛇,100020,,100020,,
363405,强盗,100002,,100002,,
363406,利刃猿,100028,,100028,,
363408,蛮牛,100006,,100006,,
363409,强盗,100002,,100002,,
363410,月光蝶,20005,,20005,,
363411,蚌精,100005,,100005,,
363412,石巨人,100024,,100024,,
363502,瞌睡蛇,100020,,100020,,
363503,石狮,100007,,100007,,
363504,五毒蝎,100021,,100021,,
363505,蚌精,100005,,100005,,
363506,石狮,100007,,100007,,
363508,古树精,100013,,100013,,
363509,魔爪花,100025,,100025,,
363510,逸琼玄女,100032,,100032,,
363511,麟鹿,100015,,100015,,
363512,石巨人,100024,,100024,,
363602,剑魂,100012,,100012,,
363603,山精,100029,,100029,,
363604,麟鹿,100015,,100015,,
363605,魔爪花,100025,,100025,,
363606,强盗,100002,,100002,,
363608,炎魔,100017,,100017,,
363609,山精,100029,,100029,,
363610,月光蝶,20005,,20005,,
363611,石巨人,100024,,100024,,
363612,麟鹿,100015,,100015,,
363702,利刃猿,100028,,100028,,
363703,蝶精灵,100010,,100010,,
363704,邪毒蜂,100018,,100018,,
363705,硬壳龟,100027,,100027,,
363706,山精,100029,,100029,,
363708,蝶精灵,100010,,100010,,
363709,小骷髅,100003,,100003,,
363710,地域三头犬,20008,,20008,,
363711,魔爪花,100025,,100025,,
363712,炎魔,100017,,100017,,
363802,木鱼怪,100026,,100026,,
363803,石巨人,100024,,100024,,
363804,石巨人,100024,,100024,,
363805,石狮,100007,,100007,,
363806,瞌睡蛇,100020,,100020,,
363808,剑魂,100012,,100012,,
363809,硬壳龟,100027,,100027,,
363810,剑侠兔,20002,,20002,,
363811,石巨人,100024,,100024,,
363812,利刃猿,100028,,100028,,
363902,小骷髅,100003,,100003,,
363903,小乌龟,100001,,100001,,
363904,五毒蝎,100021,,100021,,
363905,小乌龟,100001,,100001,,
363906,蝶精灵,100010,,100010,,
363908,魔爪花,100025,,100025,,
363909,冰火螳螂,100016,,100016,,
363910,忠勇兔,20011,,20011,,
363911,剑魂,100012,,100012,,
363912,木鱼怪,100026,,100026,,
364002,硬壳龟,100027,,100027,,
364003,林妖,100014,,100014,,
364004,炎魔,100017,,100017,,
364005,剑魂,100012,,100012,,
364006,蚌精,100005,,100005,,
364008,麟鹿,100015,,100015,,
364009,跳跳鼠,100004,,100004,,
364010,上官清,100031,,100031,,
364011,小骷髅,100003,,100003,,
364012,林妖,100014,,100014,,
364102,蚌精,100005,,100005,,
364103,寒霜狼,100011,,100011,,
364104,巫龟,100022,,100022,,
364105,强盗,100002,,100002,,
364106,瞌睡蛇,100020,,100020,,
364108,寒霜狼,100011,,100011,,
364109,石狮,100007,,100007,,
364110,宠物剑邪,100030,,100030,,
364111,小僵尸,100019,,100019,,
364112,硬壳龟,100027,,100027,,
364210,深渊之龙,100039,,100039,,
364302,蛮牛,100006,,100006,,
364303,白熊精,100008,,100008,,
364304,石巨人,100024,,100024,,
364305,木鱼怪,100026,,100026,,
364306,麟鹿,100015,,100015,,
364308,古树精,100013,,100013,,
364309,剑魂,100012,,100012,,
364310,逸琼玄女,100032,,100032,,
364311,古树精,100013,,100013,,
364312,石巨人,100024,,100024,,
364402,异面怪,100009,,100009,,
364403,石巨人,100024,,100024,,
364404,寒霜狼,100011,,100011,,
364405,小乌龟,100001,,100001,,
364406,山精,100029,,100029,,
364408,小乌龟,100001,,100001,,
364409,魔爪花,100025,,100025,,
364410,上官清,100031,,100031,,
364411,蚌精,100005,,100005,,
364412,冰火螳螂,100016,,100016,,
364502,林妖,100014,,100014,,
364503,白熊精,100008,,100008,,
364504,异面怪,100009,,100009,,
364505,麟鹿,100015,,100015,,
364506,强盗,100002,,100002,,
364508,山精,100029,,100029,,
364509,石狮,100007,,100007,,
364510,忠勇兔,20011,,20011,,
364511,冰火螳螂,100016,,100016,,
364512,硬壳龟,100027,,100027,,
364602,白熊精,100008,,100008,,
364603,五毒蝎,100021,,100021,,
364604,冰火螳螂,100016,,100016,,
364605,山精,100029,,100029,,
364606,瞌睡蛇,100020,,100020,,
364608,寒霜狼,100011,,100011,,
364609,邪毒蜂,100018,,100018,,
364610,九尾狐,20007,,20007,,
364611,蛮牛,100006,,100006,,
364612,蚌精,100005,,100005,,
364710,魅,100040,,100040,,
364810,魑,100041,,100041,,
364910,靡籁,100036,,100036,,
365010,混沌,100037,,100037,,
365102,白熊精,100008,,100008,,
365103,蝶精灵,100010,,100010,,
365104,跳跳鼠,100004,,100004,,
365105,冰火螳螂,100016,,100016,,
365106,巫龟,100022,,100022,,
365108,山精,100029,,100029,,
365109,邪毒蜂,100018,,100018,,
365110,剑齿虎,20006,,20006,,
365111,寒霜狼,100011,,100011,,
365112,魔爪花,100025,,100025,,
365202,五毒蝎,100021,,100021,,
365203,石狮,100007,,100007,,
365204,灵猴,100023,,100023,,
365205,五毒蝎,100021,,100021,,
365206,古树精,100013,,100013,,
365208,林妖,100014,,100014,,
365209,巫龟,100022,,100022,,
365210,云中子,100034,,100034,,
365211,剑魂,100012,,100012,,
365212,白熊精,100008,,100008,,
365302,白熊精,100008,,100008,,
365303,石巨人,100024,,100024,,
365304,白熊精,100008,,100008,,
365305,石狮,100007,,100007,,
365306,硬壳龟,100027,,100027,,
365308,冰火螳螂,100016,,100016,,
365309,山精,100029,,100029,,
365310,剑齿虎,20006,,20006,,
365311,白熊精,100008,,100008,,
365312,魔爪花,100025,,100025,,
365402,魔爪花,100025,,100025,,
365403,五毒蝎,100021,,100021,,
365404,麟鹿,100015,,100015,,
365405,林妖,100014,,100014,,
365406,蝶精灵,100010,,100010,,
365408,剑魂,100012,,100012,,
365409,冰火螳螂,100016,,100016,,
365410,九尾狐,20007,,20007,,
365411,小骷髅,100003,,100003,,
365412,小乌龟,100001,,100001,,
365502,小骷髅,100003,,100003,,
365503,石巨人,100024,,100024,,
365504,硬壳龟,100027,,100027,,
365505,古树精,100013,,100013,,
365506,炎魔,100017,,100017,,
365508,石狮,100007,,100007,,
365509,跳跳鼠,100004,,100004,,
365510,宠物剑邪,100030,,100030,,
365511,炎魔,100017,,100017,,
365512,寒霜狼,100011,,100011,,
365602,小骷髅,100003,,100003,,
365603,强盗,100002,,100002,,
365604,木鱼怪,100026,,100026,,
365605,古树精,100013,,100013,,
365606,邪毒蜂,100018,,100018,,
365608,小乌龟,100001,,100001,,
365609,蝶精灵,100010,,100010,,
365610,玉冥真人,100033,,100033,,
365611,山精,100029,,100029,,
365612,异面怪,100009,,100009,,
365702,硬壳龟,100027,,100027,,
365703,古树精,100013,,100013,,
365704,石巨人,100024,,100024,,
365705,蝶精灵,100010,,100010,,
365706,麟鹿,100015,,100015,,
365708,巫龟,100022,,100022,,
365709,麟鹿,100015,,100015,,
365710,宠物剑邪,100030,,100030,,
365711,强盗,100002,,100002,,
365712,魔爪花,100025,,100025,,
365802,邪毒蜂,100018,,100018,,
365803,灵猴,100023,,100023,,
365804,跳跳鼠,100004,,100004,,
365805,剑魂,100012,,100012,,
365806,小骷髅,100003,,100003,,
365808,异面怪,100009,,100009,,
365809,白熊精,100008,,100008,,
365810,玉冥真人,100033,,100033,,
365811,寒霜狼,100011,,100011,,
365812,寒霜狼,100011,,100011,,
365902,小骷髅,100003,,100003,,
365903,石狮,100007,,100007,,
365904,利刃猿,100028,,100028,,
365905,魔爪花,100025,,100025,,
365906,小骷髅,100003,,100003,,
365908,利刃猿,100028,,100028,,
365909,山精,100029,,100029,,
365910,宠物剑邪,100030,,100030,,
365911,寒霜狼,100011,,100011,,
365912,冰火螳螂,100016,,100016,,
366002,巫龟,100022,,100022,,
366003,寒霜狼,100011,,100011,,
366004,跳跳鼠,100004,,100004,,
366005,瞌睡蛇,100020,,100020,,
366006,麟鹿,100015,,100015,,
366008,蚌精,100005,,100005,,
366009,异面怪,100009,,100009,,
366010,云中子,100034,,100034,,
366011,灵猴,100023,,100023,,
366012,强盗,100002,,100002,,
366102,蚌精,100005,,100005,,
366103,剑魂,100012,,100012,,
366104,林妖,100014,,100014,,
366105,白熊精,100008,,100008,,
366106,强盗,100002,,100002,,
366108,古树精,100013,,100013,,
366109,小僵尸,100019,,100019,,
366110,剑侠兔,20002,,20002,,
366111,小骷髅,100003,,100003,,
366112,白熊精,100008,,100008,,
366202,炎魔,100017,,100017,,
366203,小僵尸,100019,,100019,,
366204,寒霜狼,100011,,100011,,
366205,林妖,100014,,100014,,
